Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.5(4)(a),"provide for future review of the compensation award, if appropriate;",wildlife harvesting compensation general,provide future review compensation award appropriate
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.5(4)(b),"recommend that the developer, the Tlicho Citizen or the Tlicho Government take or refrain from taking certain action in order to mitigate further loss or damage; and",wildlife harvesting compensation general,recommend developer citizen government take refrain taking certain action order mitigate loss damage
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.5(4)(c),"on review of a previous award, determine whether the developer, the Tlicho Citizen or the Tlicho Government has adopted any mitigative recommendations made under that previous award.",wildlife harvesting compensation general,review previous award determine whether developer citizen government adopted mitigative recommendation made previous award
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.6,"A Tlicho Citizen or the Tlicho Government that refers a dispute respecting a claim for compensation under this chapter for resolution in accordance with chapter 6, cannot exercise any right they might have otherwise had to resolve the dispute in a court.",wildlife harvesting compensation general,citizen government refers dispute respecting claim compensation resolution accordance exercise right might otherwise resolve dispute court
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.7,"Nothing in this chapter is intended to limit the ability of the Tlicho Government to negotiate with a developer with respect to compensation for losses in relation to wildlife harvesting, including the process for settling and resolving claims. Any such agreement will be binding on Tlicho Citizens.",wildlife harvesting compensation general,nothing intended limit ability government negotiate developer respect compensation loss relation wildlife harvesting including process settling resolving claim agreement binding citizen
Tlicho Agreement,2003,Chapter 11 - Wildlife Harvesting Compensation,11.2 GENERAL,11.2.8,"Legislation may provide for limits of liability of developers, the burden of proof on claimants, limitation periods for making claims and any other matters not inconsistent with the Agreement.",wildlife harvesting compensation general,legislation may provide limit liability developer burden proof claimant limitation period making claim matter inconsistent agreement
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.1,"The objective of this chapter is to recognize the importance of wildlife and its habitat to the Tlicho First Nation well-being, way of life and land-based economy.",wildlife harvesting management general,objective recognize importance wildlife habitat first nation wellbeing way life landbased economy
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.2,"A board to be known as the Wekeezhii Renewable Resources Board is hereby established, as an institution of public government, to perform the functions of wildlife management set out in the Agreement, in Wekeezhii. The Board shall act in the public interest.",wildlife harvesting management general,board known wekeezhii renewable resource board hereby established institution public government perform function wildlife management set agreement wekeezhii board shall act public interest
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.3,"Notwithstanding any other provision of the Agreement, the Wekeezhii Renewable Resources Board does not have authority respecting",wildlife harvesting management general,notwithstanding provision agreement wekeezhii renewable resource board authority respecting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.3(4)(a),wildlife or wildlife habitat in a national park; or,wildlife harvesting management general,wildlife wildlife habitat national park
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.3(4)(b),fish or fish habitat in Great Slave Lake.,wildlife harvesting management general,fish fish habitat great slave lake
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.4,"The Wekeezhii Renewable Resources Board and any other authority whose responsibilities include the management of wildlife, wildlife habitat, forests, plants, land or water in Monfwi Gogha De Niitlee (NWT) shall co-ordinate their functions.",wildlife harvesting management general,wekeezhii renewable resource board authority whose responsibility include management wildlife wildlife habitat forest plant land water monfwi gogha de niitlee nwt shall coordinate function
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5,"In exercising their powers in relation to the management of wildlife, each of the Parties, in respect of Monfwi Gogha De Niitlee (NWT), and the Wekeezhii Renewable Resources Board, in respect of Wekeezhii shall",wildlife harvesting management general,exercising power relation management wildlife party respect monfwi gogha de niitlee nwt wekeezhii renewable resource board respect wekeezhii shall
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5(4)(a),make management decisions on an ecosystemic basis so as to recognize the interconnection of wildlife with the other components of the physical environment;,wildlife harvesting management general,make management decision ecosystemic basis recognize interconnection wildlife component physical environment
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5(4)(b),apply the principles and practices of conservation;,wildlife harvesting management general,apply principle practice conservation
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5(4)(c),"use the best information available, except that, in the absence of complete information, where there are threats of serious or irreparable damage, lack of complete certainty shall not be a reason for postponing reasonable conservation measures;",wildlife harvesting management general,use best information available except absence complete information threat serious irreparable damage lack complete certainty shall reason postponing reasonable conservation measure
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5(4)(d),"monitor and periodically review its management decisions and actions and modify those decisions and actions, on the basis of the results of such monitoring and review; and",wildlife harvesting management general,monitor periodically review management decision action modify decision action basis result monitoring review
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.5(4)(e),"consider, where appropriate, public health and public safety issues.",wildlife harvesting management general,consider appropriate public health public safety issue
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.1 GENERAL,12.1.6,"In exercising their powers under this chapter, the Parties and the Wekeezhii Renewable Resources Board shall take steps to acquire and use traditional knowledge as well as other types of scientific information and expert opinion.",wildlife harvesting management general,exercising power party wekeezhii renewable resource board shall take step acquire use traditional knowledge well type scientific information expert opinion
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.1,"The Wekeezhii Renewable Resources Board shall have an odd number of members not exceeding nine, one of whom shall be the chairperson.",wildlife harvesting management structure wekweeti renewable resource board,wekeezhii renewable resource board shall odd number member exceeding nine one shall chairperson
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.2,"Excluding the chairperson,",wildlife harvesting management structure wekweeti renewable resource board,excluding chairperson
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.2(4)(a),50 percent of the members of the Wekeezhii Renewable Resources Board shall be appointed by government; and,wildlife harvesting management structure wekweeti renewable resource board,percent member wekeezhii renewable resource board shall appointed government
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.2(4)(b),"50 percent of the members of the Wekeezhii Renewable Resources Board shall be appointed by the Tlicho Government subject to any agreement between the Tlicho Government and another Aboriginal people, including an agreement under 2.7.3 or 2.7.4.",wildlife harvesting management structure wekweeti renewable resource board,percent member wekeezhii renewable resource board shall appointed government subject agreement government another aboriginal people including agreement
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.3,The authorities entitled to appoint members to the Wekeezhii Renewable Resources Board shall consult with each other before making their appointments.,wildlife harvesting management structure wekweeti renewable resource board,authority entitled appoint member wekeezhii renewable resource board shall consult making appointment
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.4,The chairperson shall be nominated by the other members of the Wekeezhii Renewable Resources Board and appointed jointly by the authorities entitled to appoint members of the Board. The members may nominate one of themselves or any other person.,wildlife harvesting management structure wekweeti renewable resource board,chairperson shall nominated member wekeezhii renewable resource board appointed jointly authority entitled appoint member board member may nominate one person
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.5,The authorities entitled to appoint members to the Wekeezhii Renewable Resources Board shall endeavour to appoint persons who have knowledge of,wildlife harvesting management structure wekweeti renewable resource board,authority entitled appoint member wekeezhii renewable resource board shall endeavour appoint person knowledge
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.5(4)(a),"wildlife in Wekeezhii, including its harvesting;",wildlife harvesting management structure wekweeti renewable resource board,wildlife wekeezhii including harvesting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.5(4)(b),wildlife habitat in Wekeezhii;,wildlife harvesting management structure wekweeti renewable resource board,wildlife habitat wekeezhii
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.5(4)(c),"in relation to (a) and (b), the Aboriginal ways of life of Aboriginal peoples of Wekeezhii; and",wildlife harvesting management structure wekweeti renewable resource board,relation b aboriginal way life aboriginal people wekeezhii
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.5(4)(d),the relationship of (a) and (b) to (c).,wildlife harvesting management structure wekweeti renewable resource board,relationship b c
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.6,Wekeezhii Renewable Resources Board members shall not be considered to have a conflict of interest by reason only of being public servants or employees of Aboriginal organizations.,wildlife harvesting management structure wekweeti renewable resource board,wekeezhii renewable resource board member shall considered conflict interest reason public servant employee aboriginal organization
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.7,"A quorum of the Wekeezhii Renewable Resources Board shall consist of at least three members, including one of the members appointed in accordance with 12.2.2(a) and one of the members appointed in accordance with 12.2.2(b). Subject to this quorum requirement, vacancies shall not prevent the remaining members from acting. The Board may start to operate as soon as members who can constitute a quorum have been appointed.",wildlife harvesting management structure wekweeti renewable resource board,quorum wekeezhii renewable resource board shall consist least three member including one member appointed accordance one member appointed accordance b subject quorum requirement vacancy shall prevent remaining member acting board may start operate soon member constitute quorum appointed
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.8,Each member shall be appointed to hold office for a specific term not to exceed five years. A member may be reappointed.,wildlife harvesting management structure wekweeti renewable resource board,member shall appointed hold office specific term exceed five year member may reappointed
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.2 STRUCTURE OF WEKWEETI RENEWABLE RESOURCES BOARD,12.2.9,A member may be removed from office at any time for cause by the authority or authorities which appointed the member.,wildlife harvesting management structure wekweeti renewable resource board,member may removed office time cause authority authority appointed member
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.1,The Wekeezhii Renewable Resources Board shall be accountable to government for its expenditures.,wildlife harvesting management administration,wekeezhii renewable resource board shall accountable government expenditure
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.2,"The Wekeezhii Renewable Resources Board shall prepare an annual budget and submit it to government, except that the budget for the first year of operation shall be as set out in the Implementation Plan. The requirement for an annual budget does not prevent government from providing multi-year funding to the Board. Government may approve the budget as submitted or vary it and approve it as varied. The expenses of the Board incurred in accordance with its approved budget shall be a charge on government. The budget shall provide for funds reasonably required to fulfill the mandate of the Board and shall be in accordance with the Government of Canada's Treasury Board guidelines.",wildlife harvesting management administration,wekeezhii renewable resource board shall prepare annual budget submit government except budget first year operation shall set implementation plan requirement annual budget prevent government providing multiyear funding board government may approve budget submitted vary approve varied expense board incurred accordance approved budget shall charge government budget shall provide fund reasonably required fulfill mandate board shall accordance government canada treasury board guideline
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.3,The budget of the Wekeezhii Renewable Resources Board may provide for,wildlife harvesting management administration,budget wekeezhii renewable resource board may provide
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.3(4)(a),remuneration and travel expenses for attendance of Board members at Board and committee meetings;,wildlife harvesting management administration,remuneration travel expense attendance board member board committee meeting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.3(4)(b),the expenses of public hearings and meetings;,wildlife harvesting management administration,expense public hearing meeting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.3(4)(c),"the costs of research, public education and other programs as may be approved by government from time to time; and",wildlife harvesting management administration,cost research public education program may approved government time time
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.3(4)(d),"the expenses of staff, advisors and consultants and of the operation and maintenance of the office.",wildlife harvesting management administration,expense staff advisor consultant operation maintenance office
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.4,"The Wekeezhii Renewable Resources Board shall have, subject to its approved budget, such staff, professional and technical advisors and consultants as are necessary for the proper conduct of its affairs.",wildlife harvesting management administration,wekeezhii renewable resource board shall subject approved budget staff professional technical advisor consultant necessary proper conduct affair
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.5,The Wekeezhii Renewable Resources Board may make by-laws respecting,wildlife harvesting management administration,wekeezhii renewable resource board may make bylaw respecting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.5(4)(a),the calling of meetings of the Board and the conduct of its business at its meetings; and,wildlife harvesting management administration,calling meeting board conduct business meeting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.5(4)(b),"the establishment of special and standing committees of the Board, the delegation of duties to such committees and the fixing of quorums for meetings of such committees.",wildlife harvesting management administration,establishment special standing committee board delegation duty committee fixing quorum meeting committee
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.6,"The Wekeezhii Renewable Resources Board may make rules respecting consultations to be conducted by it, the procedure for making applications, representations and complaints to it, including the conduct of hearings before it, and generally respecting the conduct of any business before it. The Board shall publish any such rules.",wildlife harvesting management administration,wekeezhii renewable resource board may make rule respecting consultation conducted procedure making application representation complaint including conduct hearing generally respecting conduct business board shall publish rule
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.7,"Subject to 12.3.8, the Wekeezhii Renewable Resources Board shall have",wildlife harvesting management administration,subject wekeezhii renewable resource board shall
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.7(4)(a),"the power to summon before it any witnesses and require them to

give evidence, orally or in writing, and on oath or, if they are persons entitled to affirm in civil matters, on solemn affirmation, and
produce such documents and things as the Board deems requisite to the full investigation of the matters before it; and
",wildlife harvesting management administration,power summon witness require give evidence orally writing oath person entitled affirm civil matter solemn affirmation produce document thing board deems requisite full investigation matter
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.7(4)(a)(i),"give evidence, orally or in writing, and on oath or, if they are persons entitled to affirm in civil matters, on solemn affirmation, and",wildlife harvesting management administration,give evidence orally writing oath person entitled affirm civil matter solemn affirmation
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.7(4)(a)(ii),produce such documents and things as the Board deems requisite to the full investigation of the matters before it; and,wildlife harvesting management administration,produce document thing board deems requisite full investigation matter
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.7(4)(b),the same power to enforce the attendance of witnesses and to compel them to give evidence as is vested in any court of record in civil cases.,wildlife harvesting management administration,power enforce attendance witness compel give evidence vested court record civil case
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.8,The Wekeezhii Renewable Resources Board may not summon before it Ministers of government or the Grand Chief of the Tlicho Government.,wildlife harvesting management administration,wekeezhii renewable resource board may summon minister government grand chief government
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.9,"The Wekeezhii Renewable Resources Board may consult with government, the Tlicho Government, representatives of other Aboriginal peoples, Tlicho community representatives and the public and may do so by any means including informal meetings or public hearings.",wildlife harvesting management administration,wekeezhii renewable resource board may consult government government representative aboriginal people community representative public may mean including informal meeting public hearing
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.10,A public hearing may be held by the Wekeezhii Renewable Resources Board where the Board is satisfied that such a hearing is desirable. A public hearing shall be held when the Board intends to recommend or determine a total allowable harvest level in respect of a population or stock of wildlife which has not been subject to a total allowable harvest level within the previous two years. A public hearing may be held at such place or places in Monfwi Gogha De Niitlee (NWT) as the Board may designate.,wildlife harvesting management administration,public hearing may held wekeezhii renewable resource board board satisfied hearing desirable public hearing shall held board intends recommend determine total allowable harvest level respect population stock wildlife subject total allowable harvest level within previous two year public hearing may held place place monfwi gogha de niitlee nwt board may designate
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.3 ADMINISTRATION,12.3.11,"The Wekeezhii Renewable Resources Board shall establish and maintain a public file for reports, research papers and data received by the Board and for its determinations and recommendations, except that any material furnished on a confidential basis shall not be made public without the consent of the originator.",wildlife harvesting management administration,wekeezhii renewable resource board shall establish maintain public file report research paper data received board determination recommendation except material furnished confidential basis shall made public without consent originator
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1,The primary powers of the Wekeezhii Renewable Resources Board are those respecting,wildlife harvesting management power wekweeti renewable resource board,primary power wekeezhii renewable resource board respecting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1(4)(a),"wildlife management, as described in 12.5, 12.6 and 12.7;",wildlife harvesting management power wekweeti renewable resource board,wildlife management described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1(4)(b),"commercial activities relating to wildlife, as described in 12.10;",wildlife harvesting management power wekweeti renewable resource board,commercial activity relating wildlife described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1(4)(c),"forest management, as described in 13.4;",wildlife harvesting management power wekweeti renewable resource board,forest management described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1(4)(d),"plant management, as described in 14.4; and",wildlife harvesting management power wekweeti renewable resource board,plant management described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.1(4)(e),"protected areas, as described in chapter 16.",wildlife harvesting management power wekweeti renewable resource board,protected area described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.2,"The Wekeezhii Renewable Resources Board may, to the extent provided by its approved budget,",wildlife harvesting management power wekweeti renewable resource board,wekeezhii renewable resource board may extent provided approved budget
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.2(4)(a),monitor wildlife harvesting in Wekeezhii and collect data and conduct or participate in research in relation to such harvesting; and,wildlife harvesting management power wekweeti renewable resource board,monitor wildlife harvesting wekeezhii collect data conduct participate research relation harvesting
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.2(4)(b),develop and conduct public education programs respecting wildlife harvesting in Wekeezhii and the management thereof.,wildlife harvesting management power wekweeti renewable resource board,develop conduct public education program respecting wildlife harvesting wekeezhii management thereof
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.3,Wildlife research and harvesting studies conducted wholly or partly in Wekeezhii or Monfwi Gogha De Niitlee (NWT) by government or by the Wekeezhii Renewable Resources Board or with government assistance shall directly involve the Tlicho Government and Tlicho Citizens to the greatest extent possible and that Government and those Citizens shall cooperate in and assist government or the Board in the context of such research studies.,wildlife harvesting management power wekweeti renewable resource board,wildlife research harvesting study conducted wholly partly wekeezhii monfwi gogha de niitlee nwt government wekeezhii renewable resource board government assistance shall directly involve government citizen greatest extent possible government citizen shall cooperate assist government board context research study
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.4,"The Wekeezhii Renewable Resources Board may, to the extent provided by its approved budget, exercise any other powers relating to wildlife harvesting, including those respecting enforcement, assigned to it by a Party.",wildlife harvesting management power wekweeti renewable resource board,wekeezhii renewable resource board may extent provided approved budget exercise power relating wildlife harvesting including respecting enforcement assigned party
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.4 POWERS OF WEKWEETI RENEWABLE RESOURCES BOARD,12.4.5,"The Wekeezhii Renewable Resources Board may enter into an agreement with government, or any other entity or person, to receive money to be used by the Board for any purpose described under 12.4.2.",wildlife harvesting management power wekweeti renewable resource board,wekeezhii renewable resource board may enter agreement government entity person receive money used board purpose described
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.1,"A Party shall, before taking any action for management of wildlife in Wekeezhii, including such actions as set out in a management plan, submit its proposals to the Wekeezhii Renewable Resources Board for review under 12.5.4. These proposals may include provisions respecting such matters as protection or enhancement of habitat, research, identification and reporting requirements, monitoring, total allowable harvest levels, limitations on methods of harvesting and other limitations on harvesting activities, allocations of any total allowable harvest levels, designation of species or stocks at risk and identification of lands where harvesting or access for harvesting is prohibited for safety purposes. The Board may identify types of actions that need not be sent to it for review. In preparing any proposal, a Party shall consult with any other Party or other body with powers to manage any aspect of the proposal.",wildlife harvesting management review proposed wildlife management action,party shall taking action management wildlife wekeezhii including action set management plan submit proposal wekeezhii renewable resource board review proposal may include provision respecting matter protection enhancement habitat research identification reporting requirement monitoring total allowable harvest level limitation method harvesting limitation harvesting activity allocation total allowable harvest level designation specie stock risk identification land harvesting access harvesting prohibited safety purpose board may identify type action need sent review preparing proposal party shall consult party body power manage aspect proposal
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.2,"12.5.1 does not prevent a Party from establishing identification requirements in relation to wildlife harvested, harvesters or persons in possession of wildlife without first submitting them as proposals to the Wekeezhii Renewable Resources Board for review under 12.5.4. In order to facilitate co-ordination, each Party shall consult with the other Parties before establishing such identification requirements.",wildlife harvesting management review proposed wildlife management action,prevent party establishing identification requirement relation wildlife harvested harvester person possession wildlife without first submitting proposal wekeezhii renewable resource board review order facilitate coordination party shall consult party establishing identification requirement
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.3,"Any wildlife management plans, limits on wildlife harvesting or regulations respecting wildlife harvesting or other wildlife activities in existence before the effective date remain in effect until replaced, amended or removed under 12.5.",wildlife harvesting management review proposed wildlife management action,wildlife management plan limit wildlife harvesting regulation respecting wildlife harvesting wildlife activity existence effective date remain effect replaced amended removed
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.4,"The Wekeezhii Renewable Resources Board shall review a proposal submitted to it under 12.5.1 or 12.11.2. Before making its determination or recommendation under 12.5.5, the Board shall consult with the Party that submitted the proposal and with any other Party or body with powers to manage any aspect of the proposal, including any body with management powers over a national park and, in the case of a proposal respecting wildlife that migrates between Wekeezhii and another area, any body with authority over that wildlife in that other area, with a view to harmonizing the proposal with the actions of such other bodies. If a Party wishes the Board to make its determination or recommendation within a particular period of time, it shall specify that period when submitting its proposal.",wildlife harvesting management review proposed wildlife management action,wekeezhii renewable resource board shall review proposal submitted making determination recommendation board shall consult party submitted proposal party body power manage aspect proposal including body management power national park case proposal respecting wildlife migrates wekeezhii another area body authority wildlife area view harmonizing proposal action body party wish board make determination recommendation within particular period time shall specify period submitting proposal
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5,The Wekeezhii Renewable Resources Board shall,wildlife harvesting management review proposed wildlife management action,wekeezhii renewable resource board shall
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5(4)(a),"make a final determination, in accordance with 12.6 or 12.7, in relation to a proposal

regarding a total allowable harvest level for Wekeezhii, except for fish,
regarding the allocation of portions of any total allowable harvest levels for Wekeezhii to groups of persons or for specified purposes, or
submitted under 12.11.2 for the management of the Bathurst caribou herd with respect to its application in Wekeezhii; and
",wildlife harvesting management review proposed wildlife management action,make final determination accordance relation proposal regarding total allowable harvest level wekeezhii except fish regarding allocation portion total allowable harvest level wekeezhii group person specified purpose submitted management bathurst caribou herd respect application wekeezhii
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5(4)(a)(i),"regarding a total allowable harvest level for Wekeezhii, except for fish,",wildlife harvesting management review proposed wildlife management action,regarding total allowable harvest level wekeezhii except fish
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5(4)(a)(ii),"regarding the allocation of portions of any total allowable harvest levels for Wekeezhii to groups of persons or for specified purposes, or",wildlife harvesting management review proposed wildlife management action,regarding allocation portion total allowable harvest level wekeezhii group person specified purpose
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5(4)(a)(iii),submitted under 12.11.2 for the management of the Bathurst caribou herd with respect to its application in Wekeezhii; and,wildlife harvesting management review proposed wildlife management action,submitted management bathurst caribou herd respect application wekeezhii
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.5(4)(b),"in relation to any other proposal, including a proposal for a total allowable harvest level for a population or stock of fish, with respect to its application in Wekeezhii recommend implementation of the proposal as submitted or recommend revisions to it, or recommend it not be implemented.",wildlife harvesting management review proposed wildlife management action,relation proposal including proposal total allowable harvest level population stock fish respect application wekeezhii recommend implementation proposal submitted recommend revision recommend implemented
