Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,12.,"Tsawwassen First Nation and the Royal British Columbia Museum may negotiate and attempt to reach agreement on arrangements outside this Agreement in respect of cultural artifacts in the possession of either Tsawwassen First Nation or the Royal British Columbia Museum, in accordance with their respective policies and procedures.",culture heritage artifact,royal british columbia museum may negotiate attempt reach agreement arrangement outside agreement respect cultural artifact possession either royal british columbia museum accordance respective policy procedure
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,13.,"On the Effective Date, British Columbia will pay to Tsawwassen First Nation one million dollars ($1,000,000) to establish a Cultural Purposes Fund.",culture heritage artifact,effective date british columbia pay one million dollar establish cultural purpose fund
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,14.,"Tsawwassen First Nation owns a Tsawwassen Artifact discovered, after the Effective Date, on Tsawwassen Lands in an archaeological context.",culture heritage artifact,owns artifact discovered effective date land archaeological context
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,15.,"If a Tsawwassen Artifact, discovered off Tsawwassen Lands, comes into the permanent possession or under the control of Canada, Canada may lend or transfer that Tsawwassen Artifact to Tsawwassen First Nation in accordance with an agreement negotiated between Tsawwassen First Nation and Canada.",culture heritage artifact,artifact discovered land come permanent possession control canada canada may lend transfer artifact accordance agreement negotiated canada
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,16.,"At the request of Tsawwassen First Nation, the Royal British Columbia Museum will share, in accordance with Federal and Provincial Law, any information it has about Tsawwassen Artifacts or Tsawwassen Archaeological Human Remains in other public collections in Canada.",culture heritage artifact,request royal british columbia museum share accordance federal provincial law information artifact archaeological human remains public collection canada
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Tsawwassen artifacts,17.,"At the request of Tsawwassen First Nation, Canada will use reasonable efforts to facilitate access by Tsawwassen First Nation to Tsawwassen Artifacts or Archaeological Human Remains of Tsawwassen ancestry that are held in Canadian public collections.",culture heritage artifact,request canada use reasonable effort facilitate access artifact archaeological human remains ancestry held canadian public collection
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,18.,"Before the Effective Date, Tsawwassen First Nation and British Columbia may negotiate and attempt to reach agreement to provide for the meaningful participation of Tsawwassen First Nation in the identification, conservation, interpretation, management and protection of heritage sites that are:",culture heritage heritage resource,effective date british columbia may negotiate attempt reach agreement provide meaningful participation identification conservation interpretation management protection heritage site
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,18.(0)(a),of significance to Tsawwassen First Nation;,culture heritage heritage resource,significance
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,18.(0)(b),outside Tsawwassen Lands; and,culture heritage heritage resource,outside land
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,18.(0)(c),within Tsawwassen Territory.,culture heritage heritage resource,within territory
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,19.,Tsawwassen First Nation and British Columbia may negotiate and attempt to reach agreement to provide for cooperative management of Heritage Resources that are:,culture heritage heritage resource,british columbia may negotiate attempt reach agreement provide cooperative management heritage resource
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,19.(0)(a),of significance to Tsawwassen First Nation; and,culture heritage heritage resource,significance
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,19.(0)(b),on provincial Crown land within Tsawwassen Territory.,culture heritage heritage resource,provincial crown land within territory
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,20.,"Nothing in this Agreement precludes Tsawwassen First Nation from providing to Canada information in respect of the presence on federal Crown land of artifacts, Archaeological Human Remains or Heritage Resources of significance to Tsawwassen First Nation.",culture heritage heritage resource,nothing agreement precludes providing canada information respect presence federal crown land artifact archaeological human remains heritage resource significance
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,21.,"Where British Columbia establishes a public or First Nation process in respect of Heritage Resources found on provincial Crown land within Tsawwassen Territory, Tsawwassen First Nation may participate in that process on the same basis as any other First Nation or other participant.",culture heritage heritage resource,british columbia establishes public process respect heritage resource found provincial crown land within territory may participate process basis participant
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,22.,"Where Canada establishes a public or First Nation process in respect of artifacts or Archaeological Human Remains found on federal Crown land within Tsawwassen Territory, Tsawwassen First Nation may participate in that process on the same basis as any other First Nation or other participant.",culture heritage heritage resource,canada establishes public process respect artifact archaeological human remains found federal crown land within territory may participate process basis participant
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,23.,"Where Tsawwassen First Nation provides to British Columbia information on an archaeological site within Tsawwassen Territory, in a format that meets the standards of the provincial archaeological site inventory, British Columbia will record that information in the provincial archaeological site inventory.",culture heritage heritage resource,provides british columbia information archaeological site within territory format meet standard provincial archaeological site inventory british columbia record information provincial archaeological site inventory
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,24.,British Columbia and Tsawwassen First Nation may exchange information in respect of newly discovered archaeological sites and heritage objects within Tsawwassen Territory as they are identified.,culture heritage heritage resource,british columbia may exchange information respect newly discovered archaeological site heritage object within territory identified
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Heritage resources,25.,"Where British Columbia determines that a site within Tsawwassen Territory that is listed in the provincial archaeological site inventory is an archaeological site confirmed through archaeological investigation to no longer exist, or is a type of site not protected under Provincial Law, British Columbia will provide to Tsawwassen First Nation information on that site.",culture heritage heritage resource,british columbia determines site within territory listed provincial archaeological site inventory archaeological site confirmed archaeological investigation longer exist type site protected provincial law british columbia provide information site
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Archaeological human remains,26.,"Subject to clause 27, at the request of Tsawwassen First Nation, Canada or British Columbia, as applicable, will transfer to Tsawwassen First Nation, in accordance with Federal or Provincial Law and policy, Archaeological Human Remains or Associated Burial Objects that:",culture heritage archaeological human remains,subject clause request canada british columbia applicable transfer accordance federal provincial law policy archaeological human remains associated burial object
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Archaeological human remains,26.(0)(a),come into the possession of Canada or British Columbia after the Effective Date; and,culture heritage archaeological human remains,come possession canada british columbia effective date
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Archaeological human remains,26.(0)(b),that can be demonstrated to be linked to Tsawwassen First Nation.,culture heritage archaeological human remains,demonstrated linked
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Archaeological human remains,27.,"If there are competing aboriginal claims to the Archaeological Human Remains or Associated Burial Objects referred to in clause 26, Tsawwassen First Nation will provide to Canada or British Columbia, as applicable, written confirmation that the claim has been resolved before the transfer proceeds.",culture heritage archaeological human remains,competing aboriginal claim archaeological human remains associated burial object referred clause provide canada british columbia applicable written confirmation claim resolved transfer proceeds
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Archaeological human remains,28.,British Columbia will inform Tsawwassen First Nation where British Columbia becomes aware of a site that contains Archaeological Human Remains off Tsawwassen Lands and within Tsawwassen Territory.,culture heritage archaeological human remains,british columbia inform british columbia becomes aware site contains archaeological human remains land within territory
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Place names,29.,"On the Effective Date, British Columbia will add the place names proposed by Tsawwassen First Nation, set out in Appendix O – 4, to the British Columbia Geographical Names Database.",culture heritage place name,effective date british columbia add place name proposed set appendix – british columbia geographical name database
Tsawwassen First Nation Final Agreement,2007,Chapter 14 - Culture and heritage,Place names,30.,"After the Effective Date, Tsawwassen First Nation may propose that British Columbia name, rename or add a place name to a geographic feature in accordance with Federal or Provincial Law and policy.",culture heritage place name,effective date may propose british columbia name rename add place name geographic feature accordance federal provincial law policy
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,1.,"Tsawwassen Government may make laws applicable on Tsawwassen Lands to manage, protect, preserve and conserve the Environment including laws in respect of:",environmental management power make law,government may make law applicable land manage protect preserve conserve environment including law respect
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,1.(0)(a),"the prevention, mitigation and remediation of pollution and the degradation of the Environment;",environmental management power make law,prevention mitigation remediation pollution degradation environment
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,1.(0)(b),"waste management, including solid wastes and wastewater;",environmental management power make law,waste management including solid waste wastewater
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,1.(0)(c),"protection of local air quality, but such laws will include standards that meet or exceed the standards set by the Greater Vancouver Regional District in bylaws in respect of the protection of local air quality; and",environmental management power make law,protection local air quality law include standard meet exceed standard set greater vancouver regional district bylaw respect protection local air quality
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,1.(0)(d),response to an Environmental Emergency.,environmental management power make law,response environmental emergency
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Power to make laws,2.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 1.,environmental management power make law,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental protection,3.,"Within Tsawwassen Territory, Tsawwassen First Nation has the right to participate in provincial Environmental processes and to receive referrals on Environmental matters from British Columbia on the same basis as Local Governments or other First Nations.",environmental management environmental protection,within territory right participate provincial environmental process receive referral environmental matter british columbia basis local government nation
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.,If a proposed Federal Project may reasonably be expected to adversely affect Tsawwassen Lands or Tsawwassen First Nation rights set out in this Agreement:,environmental management environmental assessment,proposed federal project may reasonably expected adversely affect land right set agreement
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(a),Canada will ensure that Tsawwassen First Nation is provided with timely notice of the Environmental Assessment and information describing the Federal Project in sufficient detail to permit Tsawwassen First Nation to determine whether it is interested in participating in the Environmental Assessment;,environmental management environmental assessment,canada ensure provided timely notice environmental assessment information describing federal project sufficient detail permit determine whether interested participating environmental assessment
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(b),"if Tsawwassen First Nation confirms that it is interested in participating in the Environmental Assessment of the Federal Project, Canada will provide Tsawwassen First Nation with an opportunity to comment on the Environmental Assessment conducted under the Canadian Environmental Assessment Act, including:
	
	
the scope of the Federal Project;
the environmental effects of the Federal Project;
any mitigation measures to be implemented; and
any follow-up programs to be implemented;

",environmental management environmental assessment,confirms interested participating environmental assessment federal project canada provide opportunity comment environmental assessment conducted canadian environmental assessment act including scope federal project environmental effect federal project mitigation measure implemented followup program implemented
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(b)(i),the scope of the Federal Project;,environmental management environmental assessment,scope federal project
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(b)(ii),the environmental effects of the Federal Project;,environmental management environmental assessment,environmental effect federal project
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(b)(iii),any mitigation measures to be implemented; and,environmental management environmental assessment,mitigation measure implemented
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(b)(iv),any follow-up programs to be implemented;,environmental management environmental assessment,followup program implemented
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(c),"during the course of the Environmental Assessment conducted under the Canadian Environmental Assessment Act, Canada will give full and fair consideration to any comments provided by Tsawwassen First Nation under subclause 4.b, and will respond to the comments, before taking any decision to which those comments pertain; and",environmental management environmental assessment,course environmental assessment conducted canadian environmental assessment act canada give full fair consideration comment provided subclause b respond comment taking decision comment pertain
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,4.(0)(d),"Canada will provide to Tsawwassen First Nation access to information in Canada's possession related to the Environmental Assessment of the Federal Project, in accordance with the public registry provisions in the Canadian Environmental Assessment Act.",environmental management environmental assessment,canada provide access information canada possession related environmental assessment federal project accordance public registry provision canadian environmental assessment act
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,5.,"For greater certainty, clause 4 also applies where the Federal Project referred to in that clause is also a Provincial Project and is subject to a harmonized Environmental Assessment process.",environmental management environmental assessment,greater certainty clause also applies federal project referred clause also provincial project subject harmonized environmental assessment process
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,6.,"If a proposed Federal Project that is referred to a panel under the Canadian Environmental Assessment Act may reasonably be expected to adversely affect Tsawwassen Lands or Tsawwassen First Nation rights set out in this Agreement, Canada will provide Tsawwassen First Nation with:",environmental management environmental assessment,proposed federal project referred panel canadian environmental assessment act may reasonably expected adversely affect land right set agreement canada provide
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,6.(0)(a),"the opportunity to propose to the Minister a list of names that the Minister may consider for appointment to the panel, unless the panel is a decision-making body such as the National Energy Board, or Tsawwassen First Nation is a proponent of the Federal Project; and",environmental management environmental assessment,opportunity propose minister list name minister may consider appointment panel unless panel decisionmaking body national energy board proponent federal project
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,6.(0)(b),formal standing before that panel.,environmental management environmental assessment,formal standing panel
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,7.,"If a proposed Provincial Project is located within the area of land that as at the Effective Date comprises the Greater Vancouver Regional District, or is otherwise located within Tsawwassen Territory, and may reasonably be expected to adversely affect Tsawwassen Lands, residents of Tsawwassen Lands or Tsawwassen First Nation rights set out in this Agreement, British Columbia will ensure that Tsawwassen First Nation:",environmental management environmental assessment,proposed provincial project located within area land effective date comprises greater vancouver regional district otherwise located within territory may reasonably expected adversely affect land resident land right set agreement british columbia ensure
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,7.(0)(a),"receives timely notice of, and relevant available information on, the Provincial Project and the potential adverse environmental effects;",environmental management environmental assessment,receives timely notice relevant available information provincial project potential adverse environmental effect
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,7.(0)(b),is Consulted regarding the environmental effects of the Provincial Project; and,environmental management environmental assessment,consulted regarding environmental effect provincial project
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,7.(0)(c),receives an opportunity to participate in any Environmental Assessment of that Provincial Project.,environmental management environmental assessment,receives opportunity participate environmental assessment provincial project
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,8.,"British Columbia will give full and fair consideration to the comments received from Tsawwassen First Nation under subclauses 7.b and 7.c, and will respond to those comments during the Environmental Assessment process, before making a decision that would have the effect of enabling the Provincial Project to be carried out in whole or in part.",environmental management environmental assessment,british columbia give full fair consideration comment received subclauses b c respond comment environmental assessment process making decision would effect enabling provincial project carried whole
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,9.,"Despite any decision made by Canada or British Columbia in respect of a Federal Project or a Provincial Project, no Federal Project or Provincial Project may proceed on Tsawwassen Lands without the consent of Tsawwassen First Nation.",environmental management environmental assessment,despite decision made canada british columbia respect federal project provincial project federal project provincial project may proceed land without consent
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental assessment,10.,"Where a proposed development referred to in subclause 1.h of the Land Management chapter is a Federal Project or a Provincial Project that is subject to the administrative procedures referred to in clause 12 of that chapter, the Parties will negotiate and attempt to reach agreement to harmonize their respective procedures.",environmental management environmental assessment,proposed development referred subclause h land management federal project provincial project subject administrative procedure referred clause party negotiate attempt reach agreement harmonize respective procedure
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental emergencies,11.,"As the owner of, or decision-maker in respect of, Tsawwassen Lands, Tsawwassen First Nation has responsibility for the prevention of, preparedness for, timely response to and recovery from Environmental Emergencies that originate on Tsawwassen Lands.",environmental management environmental emergency,owner decisionmaker respect land responsibility prevention preparedness timely response recovery environmental emergency originate land
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental emergencies,12.,"Any Party may respond to an Environmental Emergency on Crown land or Tsawwassen Lands or the bodies of water immediately adjacent to Tsawwassen Lands if the Person who has primary responsibility for responding has not responded, or is unable to respond, in a timely way.",environmental management environmental emergency,party may respond environmental emergency crown land land body water immediately adjacent land person primary responsibility responding responded unable respond timely way
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental emergencies,13.,"If possible, in advance of taking action, a Party responding as described in clause 12, will notify the Person who has primary responsibility, but in any case, will notify that Person as soon as practicable after responding.",environmental management environmental emergency,possible advance taking action party responding described clause notify person primary responsibility case notify person soon practicable responding
Tsawwassen First Nation Final Agreement,2007,Chapter 15 - Environmental management,Environmental emergencies,14.,"The Parties may negotiate and attempt to reach agreement in respect of the prevention of, preparedness for, response to, and recovery from Environmental Emergencies occurring on Tsawwassen Lands, which agreement will include a definition of the roles and responsibilities of each Party.",environmental management environmental emergency,party may negotiate attempt reach agreement respect prevention preparedness response recovery environmental emergency occurring land agreement include definition role responsibility party
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,1.,"Tsawwassen First Nation has the right to self-government, and the authority to make laws, as set out in this Agreement.",governance selfgovernment,right selfgovernment authority make law set agreement
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,2.,"Tsawwassen Government, as provided for under the Tsawwassen Constitution and this Agreement, is the government of Tsawwassen First Nation.",governance selfgovernment,government provided constitution agreement government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,3.,"The rights, powers, privileges and authorities of Tsawwassen First Nation will be exercised in accordance with Tsawwassen Laws, including the Tsawwassen Constitution, and with this Agreement.",governance selfgovernment,right power privilege authority exercised accordance law including constitution agreement
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,4.,"For greater certainty, the authority of Tsawwassen Government to make laws in respect of a subject matter as set out in this Agreement includes the authority to make laws and do other things as may be necessarily incidental to exercising that authority.",governance selfgovernment,greater certainty authority government make law respect subject matter set agreement includes authority make law thing may necessarily incidental exercising authority
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,5.,"Tsawwassen First Nation will act through Tsawwassen Government in exercising its rights, powers, privileges and authorities, and in carrying out its duties, functions and obligations.",governance selfgovernment,act government exercising right power privilege authority carrying duty function obligation
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen first nation self-government,6.,"Subject to requirements to make laws under this Agreement, Tsawwassen First Nation may exercise the law-making authorities set out in this Agreement over time.",governance selfgovernment,subject requirement make law agreement may exercise lawmaking authority set agreement time
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.,"Tsawwassen First Nation is a legal entity with the capacity, rights, powers, and privileges of a natural person including the ability to:",governance legal status capacity,legal entity capacity right power privilege natural person including ability
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.(0)(a),enter into contracts and agreements;,governance legal status capacity,enter contract agreement
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.(0)(b),"acquire and hold property or an interest in property, and sell or otherwise Dispose of that property or interest;",governance legal status capacity,acquire hold property interest property sell otherwise dispose property interest
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.(0)(c),"raise, spend, invest and borrow money;",governance legal status capacity,raise spend invest borrow money
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.(0)(d),ue and be sued; and,governance legal status capacity,ue sued
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Legal status and capacity,7.(0)(e),"do other things ancillary to the exercise of its rights, powers and privileges.",governance legal status capacity,thing ancillary exercise right power privilege
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.,"Tsawwassen First Nation will have a Constitution, consistent with this Agreement, which will provide:",governance constitution,constitution consistent agreement provide
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(a),"for a democratic Tsawwassen Government, including its duties, composition and membership;",governance constitution,democratic government including duty composition membership
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(b),that Tsawwassen Government will be democratically accountable with elections at least every five years;,governance constitution,government democratically accountable election least every five year
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(c),that a majority of members of Tsawwassen Government will be elected;,governance constitution,majority member government elected
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(d),that Tsawwassen Government may include elements of traditional governance;,governance constitution,government may include element traditional governance
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(e),for the role of advisory bodies in Tsawwassen Government;,governance constitution,role advisory body government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(f),that this Agreement sets out the authority of the Tsawwassen Government to make laws;,governance constitution,agreement set authority government make law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(g),"for a system of financial administration with standards comparable to those generally accepted for governments in Canada, through which Tsawwassen Government will be financially accountable to Tsawwassen Members;",governance constitution,system financial administration standard comparable generally accepted government canada government financially accountable member
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(h),for conflict of interest rules comparable to those generally accepted for governments of similar size in Canada;,governance constitution,conflict interest rule comparable generally accepted government similar size canada
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(i),for recognition and protection of rights and freedoms of Tsawwassen Members;,governance constitution,recognition protection right freedom member
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(j),that every individual who is enrolled under this Agreement is entitled to be a Tsawwassen Member;,governance constitution,every individual enrolled agreement entitled member
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(k),for a process for the enactment of laws by Tsawwassen Government;,governance constitution,process enactment law government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(l),for a process for challenging the validity of laws enacted by Tsawwassen Government;,governance constitution,process challenging validity law enacted government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(m),"that any law enacted by Tsawwassen Government that is inconsistent with the Tsawwassen Constitution is, to the extent of the inconsistency, of no force or effect;",governance constitution,law enacted government inconsistent constitution extent inconsistency force effect
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(n),for the establishment of Tsawwassen Public Institutions;,governance constitution,establishment public institution
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(o),for conditions under which Tsawwassen First Nation may Dispose of land or interests in land;,governance constitution,condition may dispose land interest land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(p),for a process for the removal from office of members of Tsawwassen Government;,governance constitution,process removal office member government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(q),for a process for the amendment of the Tsawwassen Constitution; and,governance constitution,process amendment constitution
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,8.(0)(r),for other provisions.,governance constitution,provision
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen constitution,9.,"The Tsawwassen Constitution, once ratified in accordance with this Agreement, comes into force on the Effective Date.",governance constitution,constitution ratified accordance agreement come force effective date
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Governance transition,10.,"The individuals who were the Chief Councillor and Councillors of the Tsawwassen First Nation band council under the Indian Act on the day immediately before the Effective Date are the chief and legislative members, respectively, of Tsawwassen Government from the Effective Date until the office holders elected in the first election for Tsawwassen Government take office.",governance governance transition,individual chief councillor councillor band council indian act day immediately effective date chief legislative member respectively government effective date office holder elected election government take office
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen elections,11.,The first election for Tsawwassen Government will be held no later than six months after the Effective Date.,governance election,election government held later six month effective date
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Tsawwassen elections,12.,Elections for members of Tsawwassen Government will be held in accordance with the Tsawwassen Constitution and other Tsawwassen Laws.,governance election,election member government held accordance constitution law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Appeal and review of administrative decisions,13.,"Tsawwassen First Nation will establish procedures for appeal or review of administrative decisions made by Tsawwassen First Nation or a Tsawwassen Public Institution and, if those procedures provide for a right of appeal to a court for a decision made under a Tsawwassen Law, the Supreme Court of British Columbia has jurisdiction to hear those appeals.",governance appeal review administrative decision,establish procedure appeal review administrative decision made public institution procedure provide right appeal court decision made law supreme court british columbia jurisdiction hear appeal
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Appeal and review of administrative decisions,14.,"An application may be made to the Supreme Court of British Columbia for judicial review of an administrative decision made by Tsawwassen First Nation or a Tsawwassen Public Institution under a Tsawwassen Law, and the Supreme Court of British Columbia has jurisdiction to hear any such application, but no such application may be brought until all procedures for appeal or review provided by Tsawwassen First Nation under clause 13, and applicable to that decision, have been exhausted.",governance appeal review administrative decision,application may made supreme court british columbia judicial review administrative decision made public institution law supreme court british columbia jurisdiction hear application application may brought procedure appeal review provided clause applicable decision exhausted
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Appeal and review of administrative decisions,15.,"The Judicial Review Procedure Act applies to an application for judicial review under clause 14, and Provincial Settlement Legislation will provide that the Judicial Review Procedure Act is amended to include Tsawwassen Law in the definition of enactment.",governance appeal review administrative decision,judicial review procedure act applies application judicial review clause provincial settlement legislation provide judicial review procedure act amended include law definition enactment
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Registry of laws,16.,Tsawwassen Government will:,governance registry law,government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Registry of laws,16.(0)(a),"maintain a public registry of Tsawwassen Laws in the English language which version is authoritative and, at the discretion of Tsawwassen First Nation, in the Hun'qum'i'num language;",governance registry law,maintain public registry law english language version authoritative discretion hunquminum language
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Registry of laws,16.(0)(b),"provide Canada and British Columbia with copies of Tsawwassen Laws as soon as practicable after they are enacted, unless otherwise agreed by the Parties; and",governance registry law,provide canada british columbia copy law soon practicable enacted unless otherwise agreed party
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Registry of laws,16.(0)(c),establish procedures for determining the coming into force and providing for the publication of Tsawwassen Laws.,governance registry law,establish procedure determining coming force providing publication law
