agreement,year,provisionNum,topic,provisionText
Westbank First Nation Self Government Agreement,2003,171,Environmental Assessment,"Where a project is subject to the Westbank First Nation environmental assessment process and that of the Canadian Environmental Assessment Act, Canada and Westbank First Nation shall, where possible, pursuant to any harmonization agreement resulting from section 170, implement the principle that the Westbank First Nation environmental assessment procedures and time periods relating to environmental assessment shall be used."
Westbank First Nation Self Government Agreement,2003,172,Environmental Assessment,"

Where Canada undertakes a public review pursuant to the Canadian Environmental Assessment Act for a project which is likely to have significant adverse environmental effects on Westbank Lands, Westbank First Nation shall be entitled to nominate a person to the panel.
Where a project is subject to the Canadian Environmental Assessment Act and is likely to have significant adverse environmental effects on Westbank Lands, Canada shall ensure that Westbank First Nation:
            
receives timely notice of, and relevant information in Canada's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and
is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.


Where Westbank First Nation undertakes a public review pursuant to its environmental assessment process for a project that is likely to have significant adverse environmental effects on other federal Crown land, Canada shall be entitled to nominate a person to the panel.
Where a project subject to the Westbank First Nation environmental assessment process is likely to have significant adverse environmental effects on other federal Crown lands, Westbank First Nation shall ensure that Canada:
            
receives timely notice of, and relevant information in Westbank First Nation's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and
is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.



"
Westbank First Nation Self Government Agreement,2003,172a,Environmental Assessment,"Where Canada undertakes a public review pursuant to the Canadian Environmental Assessment Act for a project which is likely to have significant adverse environmental effects on Westbank Lands, Westbank First Nation shall be entitled to nominate a person to the panel."
Westbank First Nation Self Government Agreement,2003,172b,Environmental Assessment,"Where a project is subject to the Canadian Environmental Assessment Act and is likely to have significant adverse environmental effects on Westbank Lands, Canada shall ensure that Westbank First Nation:
            
receives timely notice of, and relevant information in Canada's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and
is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.

"
Westbank First Nation Self Government Agreement,2003,172bi,Environmental Assessment,"receives timely notice of, and relevant information in Canada's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and"
Westbank First Nation Self Government Agreement,2003,172bii,Environmental Assessment,is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.
Westbank First Nation Self Government Agreement,2003,172c,Environmental Assessment,"Where Westbank First Nation undertakes a public review pursuant to its environmental assessment process for a project that is likely to have significant adverse environmental effects on other federal Crown land, Canada shall be entitled to nominate a person to the panel."
Westbank First Nation Self Government Agreement,2003,172d,Environmental Assessment,"Where a project subject to the Westbank First Nation environmental assessment process is likely to have significant adverse environmental effects on other federal Crown lands, Westbank First Nation shall ensure that Canada:
            
receives timely notice of, and relevant information in Westbank First Nation's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and
is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.

"
Westbank First Nation Self Government Agreement,2003,172di,Environmental Assessment,"receives timely notice of, and relevant information in Westbank First Nation's possession on, the project and the potential environmental effects, subject to relevant privacy legislation; and"
Westbank First Nation Self Government Agreement,2003,172dii,Environmental Assessment,is consulted and provided with an opportunity to participate in the environmental assessment applicable to the project.
Westbank First Nation Self Government Agreement,2003,173,Environmental Assessment,"In addition to section 170, for legislative bodies other than Canada and the province that have environmental assessment processes, Westbank First Nation shall consider harmonization of environmental assessment processes with the other legislative bodies."
Westbank First Nation Self Government Agreement,2003,174,Environmental Assessment,Westbank First Nation shall enact laws establishing a Westbank First Nation environmental assessment process in accordance with this Part. These laws shall come into force within 12 months of the Effective Date.
Westbank First Nation Self Government Agreement,2003,175,Part XV - Culture and Language,"Westbank First Nation has jurisdiction in relation to preservation, promotion and development of Okanagan culture and language on Westbank Lands including:
      
the management, preservation and protection of archaeological sites on Westbank Lands including the issuance of permits and licences for excavation of archaeological sites;
the management, disposal and development of, and access to burial sites and heritage sites which are located on Westbank Lands and which are of spiritual or religious significance to Members;
the conservation, management and disposal of objects on Westbank Lands which are of religious or cultural significance to Members;
use, preservation and promotion of Okanagan language; and
authorization or accreditation for the use, reproduction and representation of Okanagan cultural symbols and practices and the teaching of Okanagan language on Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,175a,Part XV - Culture and Language,"the management, preservation and protection of archaeological sites on Westbank Lands including the issuance of permits and licences for excavation of archaeological sites;"
Westbank First Nation Self Government Agreement,2003,175b,Part XV - Culture and Language,"the management, disposal and development of, and access to burial sites and heritage sites which are located on Westbank Lands and which are of spiritual or religious significance to Members;"
Westbank First Nation Self Government Agreement,2003,175c,Part XV - Culture and Language,"the conservation, management and disposal of objects on Westbank Lands which are of religious or cultural significance to Members;"
Westbank First Nation Self Government Agreement,2003,175d,Part XV - Culture and Language,"use, preservation and promotion of Okanagan language; and"
Westbank First Nation Self Government Agreement,2003,175e,Part XV - Culture and Language,"authorization or accreditation for the use, reproduction and representation of Okanagan cultural symbols and practices and the teaching of Okanagan language on Westbank Lands."
Westbank First Nation Self Government Agreement,2003,176,Part XV - Culture and Language,"Except as otherwise provided in this Agreement, in the event of a conflict between Westbank Law in relation to Okanagan language and culture on Westbank Lands and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,177,Part XV - Culture and Language,"Canada and Westbank First Nation recognize the integral role of Okanagan artifacts in the continuation of Okanagan culture, values and spiritual practices for Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,178,Part XV - Culture and Language,Canada and Westbank First Nation recognize Westbank First Nation's traditional and sacred connection with Okanagan artifacts regardless of whether such artifacts are held by Westbank First Nation or the Canadian Museum of Civilization.
Westbank First Nation Self Government Agreement,2003,179,Part XV - Culture and Language,"

Canada has no human remains as documented as having come from Westbank Lands. In the event that human remains having come from Westbank Lands are discovered in Canada's possession, Canada shall treat those remains in accordance with existing federal legislation, policies and procedures.
Canada and Westbank First Nation shall negotiate and attempt to reach agreement regarding the possible return of Okanagan artifacts reasonably attributable to Westbank First Nation held by the Canadian Museum of Civilization to Westbank First Nation.
The Canadian Museum of Civilization and Westbank First Nation shall negotiate and attempt to reach agreements to establish the custodial arrangements in respect of Okanagan artifacts reasonably attributable to Westbank First Nation still remaining with the Canadian Museum of Civilization.
The agreements negotiated pursuant to subsection 179(c) shall respect the special relationship of the Westbank First Nation and the Okanagan cultural material reasonably attributable to Westbank First Nation and shall comply with federal law and the statutory mandate of the Canadian Museum of Civilization, and may include:
          
identification of the Okanagan artifacts reasonably attributable to Westbank First Nation to be in the possession of Westbank First Nation or the Canadian Museum of Civilization at the commencement of any particular agreement;
conditions of maintenance, storage and handling of the Okanagan artifacts reasonably attributable to Westbank First Nation;
conditions of access to and use, including study, display and reproduction, of the Okanagan artifacts reasonably attributable to Westbank First Nation and associated records by the public, researchers and scholars;
provision for incorporating new information into catalogue records and displays of the Okanagan artifacts reasonably attributable to Westbank First Nation; and
provision for enhancing public knowledge of the Westbank First Nation through the participation of the Westbank First Nation in public programs and activities at the Canadian Museum of Civilization.



"
Westbank First Nation Self Government Agreement,2003,179a,Part XV - Culture and Language,"Canada has no human remains as documented as having come from Westbank Lands. In the event that human remains having come from Westbank Lands are discovered in Canada's possession, Canada shall treat those remains in accordance with existing federal legislation, policies and procedures."
Westbank First Nation Self Government Agreement,2003,179b,Part XV - Culture and Language,Canada and Westbank First Nation shall negotiate and attempt to reach agreement regarding the possible return of Okanagan artifacts reasonably attributable to Westbank First Nation held by the Canadian Museum of Civilization to Westbank First Nation.
Westbank First Nation Self Government Agreement,2003,179c,Part XV - Culture and Language,The Canadian Museum of Civilization and Westbank First Nation shall negotiate and attempt to reach agreements to establish the custodial arrangements in respect of Okanagan artifacts reasonably attributable to Westbank First Nation still remaining with the Canadian Museum of Civilization.
Westbank First Nation Self Government Agreement,2003,179d,Part XV - Culture and Language,"The agreements negotiated pursuant to subsection 179(c) shall respect the special relationship of the Westbank First Nation and the Okanagan cultural material reasonably attributable to Westbank First Nation and shall comply with federal law and the statutory mandate of the Canadian Museum of Civilization, and may include:
          
identification of the Okanagan artifacts reasonably attributable to Westbank First Nation to be in the possession of Westbank First Nation or the Canadian Museum of Civilization at the commencement of any particular agreement;
conditions of maintenance, storage and handling of the Okanagan artifacts reasonably attributable to Westbank First Nation;
conditions of access to and use, including study, display and reproduction, of the Okanagan artifacts reasonably attributable to Westbank First Nation and associated records by the public, researchers and scholars;
provision for incorporating new information into catalogue records and displays of the Okanagan artifacts reasonably attributable to Westbank First Nation; and
provision for enhancing public knowledge of the Westbank First Nation through the participation of the Westbank First Nation in public programs and activities at the Canadian Museum of Civilization.

"
Westbank First Nation Self Government Agreement,2003,179di,Part XV - Culture and Language,identification of the Okanagan artifacts reasonably attributable to Westbank First Nation to be in the possession of Westbank First Nation or the Canadian Museum of Civilization at the commencement of any particular agreement;
Westbank First Nation Self Government Agreement,2003,179dii,Part XV - Culture and Language,"conditions of maintenance, storage and handling of the Okanagan artifacts reasonably attributable to Westbank First Nation;"
Westbank First Nation Self Government Agreement,2003,179diii,Part XV - Culture and Language,"conditions of access to and use, including study, display and reproduction, of the Okanagan artifacts reasonably attributable to Westbank First Nation and associated records by the public, researchers and scholars;"
Westbank First Nation Self Government Agreement,2003,179div,Part XV - Culture and Language,provision for incorporating new information into catalogue records and displays of the Okanagan artifacts reasonably attributable to Westbank First Nation; and
Westbank First Nation Self Government Agreement,2003,179dv,Part XV - Culture and Language,provision for enhancing public knowledge of the Westbank First Nation through the participation of the Westbank First Nation in public programs and activities at the Canadian Museum of Civilization.
Westbank First Nation Self Government Agreement,2003,180,Part XV - Culture and Language,Canada shall use reasonable efforts to facilitate Westbank First Nation's access to Okanagan artifacts held in other public and private collections.
Westbank First Nation Self Government Agreement,2003,181,Part XV - Culture and Language,"Westbank First Nation shall be treated as a public authority designated pursuant to subsection 32(2) of the Cultural Property Export and Import Act subject to:
      
availability of a Westbank First Nation facility which meets accepted Canadian museological standards for long term storage and display of donated cultural artifacts; or
availability, through long term agreement between Westbank First Nation and an institution or public authority designated pursuant to subsection 32(2) of the Cultural Property Export and Import Act, of facilities for long term storage and display of donated cultural artifacts.

"
Westbank First Nation Self Government Agreement,2003,181a,Part XV - Culture and Language,availability of a Westbank First Nation facility which meets accepted Canadian museological standards for long term storage and display of donated cultural artifacts; or
Westbank First Nation Self Government Agreement,2003,181b,Part XV - Culture and Language,"availability, through long term agreement between Westbank First Nation and an institution or public authority designated pursuant to subsection 32(2) of the Cultural Property Export and Import Act, of facilities for long term storage and display of donated cultural artifacts."
Westbank First Nation Self Government Agreement,2003,182,Part XV - Culture and Language,"The official language of Westbank First Nation is Okanagan. Westbank Law and other business of Westbank First Nation government shall be written and conducted, as the case may be, in the English language. At the discretion of Westbank First Nation, the Constitution may also be written in the Okanagan language."
Westbank First Nation Self Government Agreement,2003,183,Part XV - Culture and Language,"Services provided by a federal institution, as defined in the Official Languages Act, shall be provided in accordance with that Act and that Act shall prevail over Westbank Law to the extent of any conflict."
Westbank First Nation Self Government Agreement,2003,184,Part XV - Culture and Language,"For greater certainty, a federal institution, as defined by the Official Languages Act, does not include Westbank First Nation, Council or other body established to perform a governmental function in relation to Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,185,Part XV - Culture and Language,"Until such time as the coming into force of the first Westbank Law enacted pursuant to the jurisdiction described in this Part, section 91 of the Indian Act shall continue to apply."
Westbank First Nation Self Government Agreement,2003,186,Part XVI - Education,"

Westbank First Nation has jurisdiction in relation to kindergarten, elementary and secondary education on Westbank Lands for Members.
The Westbank First Nation education systems shall be designed to permit transfers between education systems without academic penalty to the same extent as transfers are effected between other education jurisdictions in Canada.

"
Westbank First Nation Self Government Agreement,2003,186a,Part XVI - Education,"Westbank First Nation has jurisdiction in relation to kindergarten, elementary and secondary education on Westbank Lands for Members."
Westbank First Nation Self Government Agreement,2003,186b,Part XVI - Education,The Westbank First Nation education systems shall be designed to permit transfers between education systems without academic penalty to the same extent as transfers are effected between other education jurisdictions in Canada.
Westbank First Nation Self Government Agreement,2003,187,Part XVI - Education,"Without limiting the generality of section 186, Westbank First Nation has the authority to:
      
enter into tuition, post-secondary support, capital, curricular, recreational, special needs and other arrangements;
create administrative bodies to administer any education program;
enter into agreements regarding children of Members who attend school off Westbank Lands;
enter into agreements with the province concerning the delivery of provincial services or the application of provincial standards including:
          
curriculum development;
education level equivalencies;
teaching methodologies;
programs and standards;
teacher certification;
teacher training and development; and
evaluation of the education systems;


administer post-secondary student support funding for Members living on or off Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,187a,Part XVI - Education,"enter into tuition, post-secondary support, capital, curricular, recreational, special needs and other arrangements;"
Westbank First Nation Self Government Agreement,2003,187b,Part XVI - Education,create administrative bodies to administer any education program;
Westbank First Nation Self Government Agreement,2003,187c,Part XVI - Education,enter into agreements regarding children of Members who attend school off Westbank Lands;
Westbank First Nation Self Government Agreement,2003,187d,Part XVI - Education,"enter into agreements with the province concerning the delivery of provincial services or the application of provincial standards including:
          
curriculum development;
education level equivalencies;
teaching methodologies;
programs and standards;
teacher certification;
teacher training and development; and
evaluation of the education systems;

"
Westbank First Nation Self Government Agreement,2003,187di,Part XVI - Education,curriculum development;
Westbank First Nation Self Government Agreement,2003,187dii,Part XVI - Education,education level equivalencies;
Westbank First Nation Self Government Agreement,2003,187diii,Part XVI - Education,teaching methodologies;
Westbank First Nation Self Government Agreement,2003,187div,Part XVI - Education,programs and standards;
Westbank First Nation Self Government Agreement,2003,187dv,Part XVI - Education,teacher certification;
Westbank First Nation Self Government Agreement,2003,187dvi,Part XVI - Education,teacher training and development; and
Westbank First Nation Self Government Agreement,2003,187dvii,Part XVI - Education,evaluation of the education systems;
Westbank First Nation Self Government Agreement,2003,187e,Part XVI - Education,administer post-secondary student support funding for Members living on or off Westbank Lands.
Westbank First Nation Self Government Agreement,2003,188,Part XVI - Education,"Westbank First Nation's exercise of jurisdiction in education shall recognize the importance of compatibility with other education authorities while maintaining Westbank First Nation's right to protect its culture, identity, language and traditions."
Westbank First Nation Self Government Agreement,2003,189,Part XVI - Education,"Until such time as the coming into force of the first Westbank Law enacted pursuant to the jurisdiction described in this Part, sections 114 to 122 of the Indian Act shall continue to apply."
Westbank First Nation Self Government Agreement,2003,190,Part XVI - Education,"Except as otherwise provided in this Agreement, in the event of a conflict between Westbank Law in relation to education and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,191,Part XVII - Health Services,"Westbank First Nation has jurisdiction in relation to:
      
the regulation of the practice of traditional Okanagan medicine on Westbank Lands; and
the regulation of practitioners of traditional Okanagan medicine on Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,191a,Part XVII - Health Services,the regulation of the practice of traditional Okanagan medicine on Westbank Lands; and
Westbank First Nation Self Government Agreement,2003,191b,Part XVII - Health Services,the regulation of practitioners of traditional Okanagan medicine on Westbank Lands.
Westbank First Nation Self Government Agreement,2003,192,Part XVII - Health Services,"For greater certainty, the jurisdiction referred to in section 191 shall not:
      
include jurisdiction to regulate products or substances that are regulated under provincial laws of general application or federal law; or
affect the regulation of medical or health practitioners that require licensing or certification under provincial laws of general application.

"
Westbank First Nation Self Government Agreement,2003,192a,Part XVII - Health Services,include jurisdiction to regulate products or substances that are regulated under provincial laws of general application or federal law; or
Westbank First Nation Self Government Agreement,2003,192b,Part XVII - Health Services,affect the regulation of medical or health practitioners that require licensing or certification under provincial laws of general application.
Westbank First Nation Self Government Agreement,2003,193,Part XVII - Health Services,"Except as otherwise provided in this Agreement, in the event of a conflict between Westbank Law made pursuant to the jurisdiction referred to in section 191 and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,194,Part XVII - Health Services,"Westbank First Nation may enter into agreements with any level of government, including any government agency or entity or any other national, regional or local entity, group or organization, concerning delivery of health services or the application of provincial or other health standards."
Westbank First Nation Self Government Agreement,2003,195,Enforcement Officials,"Westbank First Nation has jurisdiction to:
        
appoint and assign duties to Westbank First Nation government officials for the enforcement of Westbank Law on Westbank Lands; and
appoint officials as Commissioners for taking of oaths in relation to matters under the jurisdiction, as referred to in this Agreement, of Westbank First Nation.

"
Westbank First Nation Self Government Agreement,2003,195a,Enforcement Officials,appoint and assign duties to Westbank First Nation government officials for the enforcement of Westbank Law on Westbank Lands; and
Westbank First Nation Self Government Agreement,2003,195b,Enforcement Officials,"appoint officials as Commissioners for taking of oaths in relation to matters under the jurisdiction, as referred to in this Agreement, of Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,196,Enforcement Officials,"

Subject to any assignment of duties by Westbank First Nation pursuant to subsection 195(a):
            
the Royal Canadian Mounted Police shall render such services as are necessary for enforcement of offences established by Westbank Law when such services are appropriate to the effective and efficient delivery of policing services in the province; and
such services shall be rendered in accordance with either:
                
the Memorandum of Agreement dated April 1, 1992 between the government of Canada and the government of British Columbia (Provincial Policing Services Agreement) or its successors; or
(B) the Memorandum of Agreement Providing a Framework for Community Tripartite Agreements for the Royal Canadian Mounted Police - First Nations Community Police Service dated April 1, 1993 or its successors; 

                    whichever is applicable.




Nothing in this Agreement alters the arrangement for the enforcement of federal or provincial law on Westbank Lands by duly empowered federal or provincial officers as set out in the applicable Memorandum referred to in subsubsection 196(a)(ii).

"
Westbank First Nation Self Government Agreement,2003,196a,Enforcement Officials,"Subject to any assignment of duties by Westbank First Nation pursuant to subsection 195(a):
            
the Royal Canadian Mounted Police shall render such services as are necessary for enforcement of offences established by Westbank Law when such services are appropriate to the effective and efficient delivery of policing services in the province; and
such services shall be rendered in accordance with either:
                
the Memorandum of Agreement dated April 1, 1992 between the government of Canada and the government of British Columbia (Provincial Policing Services Agreement) or its successors; or
(B) the Memorandum of Agreement Providing a Framework for Community Tripartite Agreements for the Royal Canadian Mounted Police - First Nations Community Police Service dated April 1, 1993 or its successors; 

                    whichever is applicable.



"
Westbank First Nation Self Government Agreement,2003,196ai,Enforcement Officials,the Royal Canadian Mounted Police shall render such services as are necessary for enforcement of offences established by Westbank Law when such services are appropriate to the effective and efficient delivery of policing services in the province; and
Westbank First Nation Self Government Agreement,2003,196aii,Enforcement Officials,"such services shall be rendered in accordance with either:
                
the Memorandum of Agreement dated April 1, 1992 between the government of Canada and the government of British Columbia (Provincial Policing Services Agreement) or its successors; or
(B) the Memorandum of Agreement Providing a Framework for Community Tripartite Agreements for the Royal Canadian Mounted Police - First Nations Community Police Service dated April 1, 1993 or its successors; 

                    whichever is applicable.

"
Westbank First Nation Self Government Agreement,2003,196b,Enforcement Officials,"the Memorandum of Agreement dated April 1, 1992 between the government of Canada and the government of British Columbia (Provincial Policing Services Agreement) or its successors; or"
Westbank First Nation Self Government Agreement,2003,196c,Enforcement Officials,"(B) the Memorandum of Agreement Providing a Framework for Community Tripartite Agreements for the Royal Canadian Mounted Police - First Nations Community Police Service dated April 1, 1993 or its successors; 

                    whichever is applicable."
Westbank First Nation Self Government Agreement,2003,196d,Enforcement Officials,Nothing in this Agreement alters the arrangement for the enforcement of federal or provincial law on Westbank Lands by duly empowered federal or provincial officers as set out in the applicable Memorandum referred to in subsubsection 196(a)(ii).
Westbank First Nation Self Government Agreement,2003,197,Offences,"

Subject to subsection 197(b), Council may make laws to provide for the imposition of penalties on persons convicted of violations of Westbank Law, including laws to provide for the imposition of a term of imprisonment or a fine, or both.
Terms of imprisonment or fines for a violation of Westbank Law may be no greater than those that may be imposed under section 787(1) of the Criminal Code of Canada, except that:
            
a Westbank Law may provide for a fine of up to $10,000.00 or the amount applicable to summary conviction offences under section 787(1) of the Criminal Code of Canada, whichever is greater; and
a Westbank Law in relation to environmental protection may provide for a fine that is no greater than the fine that may be imposed for offences punishable upon summary conviction under federal environmental legislation.


Where there is a conviction for violation of Westbank Law, in addition to any other remedy or penalty, the Provincial Court of British Columbia in which the conviction is entered or the superior court of criminal jurisdiction having jurisdiction in any appeal, may make an order:
            
prohibiting the continuation or repetition of the offence by the convicted person;
revoking or suspending any permit or other document issued under Westbank Law in respect of which the contravention was committed;
requiring the demolition of any structure erected in contravention of Westbank Law;
requiring the quarantine or destruction of any animal in respect of which the contravention was committed;
for the forfeiture of and/or disposition of goods or chattels by means of which or in relation to which the offence was committed.



"
Westbank First Nation Self Government Agreement,2003,197a,Offences,"Subject to subsection 197(b), Council may make laws to provide for the imposition of penalties on persons convicted of violations of Westbank Law, including laws to provide for the imposition of a term of imprisonment or a fine, or both."
Westbank First Nation Self Government Agreement,2003,197b,Offences,"Terms of imprisonment or fines for a violation of Westbank Law may be no greater than those that may be imposed under section 787(1) of the Criminal Code of Canada, except that:
            
a Westbank Law may provide for a fine of up to $10,000.00 or the amount applicable to summary conviction offences under section 787(1) of the Criminal Code of Canada, whichever is greater; and
a Westbank Law in relation to environmental protection may provide for a fine that is no greater than the fine that may be imposed for offences punishable upon summary conviction under federal environmental legislation.

"
Westbank First Nation Self Government Agreement,2003,197bi,Offences,"a Westbank Law may provide for a fine of up to $10,000.00 or the amount applicable to summary conviction offences under section 787(1) of the Criminal Code of Canada, whichever is greater; and"
Westbank First Nation Self Government Agreement,2003,197bii,Offences,a Westbank Law in relation to environmental protection may provide for a fine that is no greater than the fine that may be imposed for offences punishable upon summary conviction under federal environmental legislation.
Westbank First Nation Self Government Agreement,2003,197c,Offences,"Where there is a conviction for violation of Westbank Law, in addition to any other remedy or penalty, the Provincial Court of British Columbia in which the conviction is entered or the superior court of criminal jurisdiction having jurisdiction in any appeal, may make an order:
            
prohibiting the continuation or repetition of the offence by the convicted person;
revoking or suspending any permit or other document issued under Westbank Law in respect of which the contravention was committed;
requiring the demolition of any structure erected in contravention of Westbank Law;
requiring the quarantine or destruction of any animal in respect of which the contravention was committed;
for the forfeiture of and/or disposition of goods or chattels by means of which or in relation to which the offence was committed.

"
Westbank First Nation Self Government Agreement,2003,197ci,Offences,prohibiting the continuation or repetition of the offence by the convicted person;
Westbank First Nation Self Government Agreement,2003,197cii,Offences,revoking or suspending any permit or other document issued under Westbank Law in respect of which the contravention was committed;
Westbank First Nation Self Government Agreement,2003,197ciii,Offences,requiring the demolition of any structure erected in contravention of Westbank Law;
Westbank First Nation Self Government Agreement,2003,197civ,Offences,requiring the quarantine or destruction of any animal in respect of which the contravention was committed;
Westbank First Nation Self Government Agreement,2003,197cv,Offences,for the forfeiture of and/or disposition of goods or chattels by means of which or in relation to which the offence was committed.
Westbank First Nation Self Government Agreement,2003,198,Enforcement Procedures for Westbank Law,"

Westbank First Nation has jurisdiction to establish under Westbank Law comprehensive enforcement procedures comparable to, but not greater than, those set out in similar federal or provincial legislation on similar subject matters, including inspections, searches, seizures and compulsory sample testing and production of information.
Council may, by law, adopt the laws of the Province relating to proceedings in respect of offences that are created by a law of the Province, with such modifications as may be required.

"
Westbank First Nation Self Government Agreement,2003,198a,Enforcement Procedures for Westbank Law,"Westbank First Nation has jurisdiction to establish under Westbank Law comprehensive enforcement procedures comparable to, but not greater than, those set out in similar federal or provincial legislation on similar subject matters, including inspections, searches, seizures and compulsory sample testing and production of information."
Westbank First Nation Self Government Agreement,2003,198b,Enforcement Procedures for Westbank Law,"Council may, by law, adopt the laws of the Province relating to proceedings in respect of offences that are created by a law of the Province, with such modifications as may be required."
Westbank First Nation Self Government Agreement,2003,199,Enforcement Procedures for Westbank Law,"

Westbank First Nation has jurisdiction to designate Westbank Law in respect of which enforcement officials have powers to issue a notice of violation as set out in subsection 199(b), and to fix the amount of fines with respect to that Westbank Law.
An enforcement official appointed by Westbank First Nation who believes on reasonable grounds that an offence has been committed under a Westbank Law designated under subsection 199(a), may issue to the accused a notice of violation requiring that he or she pay at the offices of Westbank First Nation an amount set out in the notice of violation.
A notice of violation issued under subsection 199(b) shall include:
            
the charge against the accused;
the period within which and the manner in which payment may be made;
the address of the offices of Westbank First Nation to which payment may be made; and
(iv) an explanation of the consequences of payment and of not making payment, including the issuance of a summons or other process.


On payment of a fine within the period and in the manner set out in the notice of violation, no further action may be taken against the accused in respect of the offence.

"
Westbank First Nation Self Government Agreement,2003,199a,Enforcement Procedures for Westbank Law,"Westbank First Nation has jurisdiction to designate Westbank Law in respect of which enforcement officials have powers to issue a notice of violation as set out in subsection 199(b), and to fix the amount of fines with respect to that Westbank Law."
Westbank First Nation Self Government Agreement,2003,199b,Enforcement Procedures for Westbank Law,"An enforcement official appointed by Westbank First Nation who believes on reasonable grounds that an offence has been committed under a Westbank Law designated under subsection 199(a), may issue to the accused a notice of violation requiring that he or she pay at the offices of Westbank First Nation an amount set out in the notice of violation."
Westbank First Nation Self Government Agreement,2003,199c,Enforcement Procedures for Westbank Law,"A notice of violation issued under subsection 199(b) shall include:
            
the charge against the accused;
the period within which and the manner in which payment may be made;
the address of the offices of Westbank First Nation to which payment may be made; and
(iv) an explanation of the consequences of payment and of not making payment, including the issuance of a summons or other process.

"
Westbank First Nation Self Government Agreement,2003,199ci,Enforcement Procedures for Westbank Law,the charge against the accused;
Westbank First Nation Self Government Agreement,2003,199cii,Enforcement Procedures for Westbank Law,the period within which and the manner in which payment may be made;
Westbank First Nation Self Government Agreement,2003,199ciii,Enforcement Procedures for Westbank Law,the address of the offices of Westbank First Nation to which payment may be made; and
Westbank First Nation Self Government Agreement,2003,199civ,Enforcement Procedures for Westbank Law,"(iv) an explanation of the consequences of payment and of not making payment, including the issuance of a summons or other process."
Westbank First Nation Self Government Agreement,2003,199d,Enforcement Procedures for Westbank Law,"On payment of a fine within the period and in the manner set out in the notice of violation, no further action may be taken against the accused in respect of the offence."
Westbank First Nation Self Government Agreement,2003,200,Prosecutions,"For the purpose of prosecuting offences, Westbank First Nation shall follow one or more of these options:
        
retain its own prosecutor;
enter into an agreement with Canada to arrange for a federal agent to prosecute these offences; and
enter into an agreement with Canada and the province to arrange for a provincial prosecutor.

"
Westbank First Nation Self Government Agreement,2003,200a,Prosecutions,retain its own prosecutor;
Westbank First Nation Self Government Agreement,2003,200b,Prosecutions,enter into an agreement with Canada to arrange for a federal agent to prosecute these offences; and
Westbank First Nation Self Government Agreement,2003,200c,Prosecutions,enter into an agreement with Canada and the province to arrange for a provincial prosecutor.
Westbank First Nation Self Government Agreement,2003,201,Prosecutions,"

Prosecutions involving Westbank Law shall be heard before the Provincial Court of British Columbia.
The summary conviction procedures of Part XXVII of the Criminal Code shall apply to prosecution of offences of Westbank Law.

"
Westbank First Nation Self Government Agreement,2003,201a,Prosecutions,Prosecutions involving Westbank Law shall be heard before the Provincial Court of British Columbia.
Westbank First Nation Self Government Agreement,2003,201b,Prosecutions,The summary conviction procedures of Part XXVII of the Criminal Code shall apply to prosecution of offences of Westbank Law.
Westbank First Nation Self Government Agreement,2003,202,Prosecutions,"Subject to any agreement with the province or a competent authority of the province containing provisions to the contrary, every fine, penalty or forfeiture imposed as a result of contravention of Westbank Law belongs to Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,203,Prosecutions,"Except as otherwise provided in this Agreement, in the event of a conflict between Westbank Law in relation to the jurisdictions referred to in this Part and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,204,"Part XIX - Licensing, Regulation and Operation of Businesses","Subject to section 205, Westbank First Nation has jurisdiction in relation to:
      
licensing of businesses;
regulation of the operation of businesses; and
prohibition of the operation of businesses

          on Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,204a,"Part XIX - Licensing, Regulation and Operation of Businesses",licensing of businesses;
Westbank First Nation Self Government Agreement,2003,204b,"Part XIX - Licensing, Regulation and Operation of Businesses",regulation of the operation of businesses; and
Westbank First Nation Self Government Agreement,2003,204c,"Part XIX - Licensing, Regulation and Operation of Businesses","prohibition of the operation of businesses

          on Westbank Lands."
